,drought_characteristic,income_distribution,income_elasticity,fee_passthrough,reservoir_capacity,pay_back_period,discount_rate,mitigation_decision,build_decision
11267,long.csv,inequality,0.7,zero_threshold,2800,30,4.5,build,desal
11273,long.csv,inequality,0.7,zero_threshold,2800,40,1.5,build,desal
11274,long.csv,inequality,0.7,zero_threshold,2800,40,3.0,baseline,none
11276,long.csv,inequality,0.7,zero_threshold,2800,40,3.0,improved,none
11279,long.csv,inequality,0.7,zero_threshold,2800,40,3.0,build,desal
11285,long.csv,inequality,0.7,zero_threshold,2800,40,4.5,build,desal
11291,long.csv,inequality,0.7,zero_threshold,5600,20,1.5,build,desal
11292,long.csv,inequality,0.7,zero_threshold,5600,20,3.0,baseline,none
11294,long.csv,inequality,0.7,zero_threshold,5600,20,3.0,improved,none
11297,long.csv,inequality,0.7,zero_threshold,5600,20,3.0,build,desal
11303,long.csv,inequality,0.7,zero_threshold,5600,20,4.5,build,desal
11309,long.csv,inequality,0.7,zero_threshold,5600,30,1.5,build,desal
11310,long.csv,inequality,0.7,zero_threshold,5600,30,3.0,baseline,none
11312,long.csv,inequality,0.7,zero_threshold,5600,30,3.0,improved,none
11315,long.csv,inequality,0.7,zero_threshold,5600,30,3.0,build,desal
11321,long.csv,inequality,0.7,zero_threshold,5600,30,4.5,build,desal
11327,long.csv,inequality,0.7,zero_threshold,5600,40,1.5,build,desal
11328,long.csv,inequality,0.7,zero_threshold,5600,40,3.0,baseline,none
11330,long.csv,inequality,0.7,zero_threshold,5600,40,3.0,improved,none
11333,long.csv,inequality,0.7,zero_threshold,5600,40,3.0,build,desal
11339,long.csv,inequality,0.7,zero_threshold,5600,40,4.5,build,desal
11345,long.csv,inequality,0.7,high_threshold,1400,20,1.5,build,desal
11346,long.csv,inequality,0.7,high_threshold,1400,20,3.0,baseline,none
11348,long.csv,inequality,0.7,high_threshold,1400,20,3.0,improved,none
11351,long.csv,inequality,0.7,high_threshold,1400,20,3.0,build,desal
11357,long.csv,inequality,0.7,high_threshold,1400,20,4.5,build,desal
11363,long.csv,inequality,0.7,high_threshold,1400,30,1.5,build,desal
11364,long.csv,inequality,0.7,high_threshold,1400,30,3.0,baseline,none
11366,long.csv,inequality,0.7,high_threshold,1400,30,3.0,improved,none
11369,long.csv,inequality,0.7,high_threshold,1400,30,3.0,build,desal
11375,long.csv,inequality,0.7,high_threshold,1400,30,4.5,build,desal
11381,long.csv,inequality,0.7,high_threshold,1400,40,1.5,build,desal
11382,long.csv,inequality,0.7,high_threshold,1400,40,3.0,baseline,none
11384,long.csv,inequality,0.7,high_threshold,1400,40,3.0,improved,none
11387,long.csv,inequality,0.7,high_threshold,1400,40,3.0,build,desal
11393,long.csv,inequality,0.7,high_threshold,1400,40,4.5,build,desal
11399,long.csv,inequality,0.7,high_threshold,2800,20,1.5,build,desal
11400,long.csv,inequality,0.7,high_threshold,2800,20,3.0,baseline,none
11402,long.csv,inequality,0.7,high_threshold,2800,20,3.0,improved,none
11405,long.csv,inequality,0.7,high_threshold,2800,20,3.0,build,desal
11411,long.csv,inequality,0.7,high_threshold,2800,20,4.5,build,desal
11417,long.csv,inequality,0.7,high_threshold,2800,30,1.5,build,desal
11418,long.csv,inequality,0.7,high_threshold,2800,30,3.0,baseline,none
11420,long.csv,inequality,0.7,high_threshold,2800,30,3.0,improved,none
11423,long.csv,inequality,0.7,high_threshold,2800,30,3.0,build,desal
11429,long.csv,inequality,0.7,high_threshold,2800,30,4.5,build,desal
11435,long.csv,inequality,0.7,high_threshold,2800,40,1.5,build,desal
11436,long.csv,inequality,0.7,high_threshold,2800,40,3.0,baseline,none
11438,long.csv,inequality,0.7,high_threshold,2800,40,3.0,improved,none
11441,long.csv,inequality,0.7,high_threshold,2800,40,3.0,build,desal
11447,long.csv,inequality,0.7,high_threshold,2800,40,4.5,build,desal
11453,long.csv,inequality,0.7,high_threshold,5600,20,1.5,build,desal
11454,long.csv,inequality,0.7,high_threshold,5600,20,3.0,baseline,none
11456,long.csv,inequality,0.7,high_threshold,5600,20,3.0,improved,none
11459,long.csv,inequality,0.7,high_threshold,5600,20,3.0,build,desal
11465,long.csv,inequality,0.7,high_threshold,5600,20,4.5,build,desal
11471,long.csv,inequality,0.7,high_threshold,5600,30,1.5,build,desal
11472,long.csv,inequality,0.7,high_threshold,5600,30,3.0,baseline,none
11474,long.csv,inequality,0.7,high_threshold,5600,30,3.0,improved,none
11477,long.csv,inequality,0.7,high_threshold,5600,30,3.0,build,desal
11483,long.csv,inequality,0.7,high_threshold,5600,30,4.5,build,desal
11489,long.csv,inequality,0.7,high_threshold,5600,40,1.5,build,desal
11490,long.csv,inequality,0.7,high_threshold,5600,40,3.0,baseline,none
11492,long.csv,inequality,0.7,high_threshold,5600,40,3.0,improved,none
11495,long.csv,inequality,0.7,high_threshold,5600,40,3.0,build,desal
11501,long.csv,inequality,0.7,high_threshold,5600,40,4.5,build,desal
11507,long.csv,inequality,0.7,income_threshold,1400,20,1.5,build,desal
11508,long.csv,inequality,0.7,income_threshold,1400,20,3.0,baseline,none
11510,long.csv,inequality,0.7,income_threshold,1400,20,3.0,improved,none
11513,long.csv,inequality,0.7,income_threshold,1400,20,3.0,build,desal
11519,long.csv,inequality,0.7,income_threshold,1400,20,4.5,build,desal
11525,long.csv,inequality,0.7,income_threshold,1400,30,1.5,build,desal
11526,long.csv,inequality,0.7,income_threshold,1400,30,3.0,baseline,none
11528,long.csv,inequality,0.7,income_threshold,1400,30,3.0,improved,none
11531,long.csv,inequality,0.7,income_threshold,1400,30,3.0,build,desal
11537,long.csv,inequality,0.7,income_threshold,1400,30,4.5,build,desal
11543,long.csv,inequality,0.7,income_threshold,1400,40,1.5,build,desal
11544,long.csv,inequality,0.7,income_threshold,1400,40,3.0,baseline,none
11546,long.csv,inequality,0.7,income_threshold,1400,40,3.0,improved,none
11549,long.csv,inequality,0.7,income_threshold,1400,40,3.0,build,desal
11555,long.csv,inequality,0.7,income_threshold,1400,40,4.5,build,desal
11561,long.csv,inequality,0.7,income_threshold,2800,20,1.5,build,desal
11562,long.csv,inequality,0.7,income_threshold,2800,20,3.0,baseline,none
11564,long.csv,inequality,0.7,income_threshold,2800,20,3.0,improved,none
11567,long.csv,inequality,0.7,income_threshold,2800,20,3.0,build,desal
11573,long.csv,inequality,0.7,income_threshold,2800,20,4.5,build,desal
11579,long.csv,inequality,0.7,income_threshold,2800,30,1.5,build,desal
11580,long.csv,inequality,0.7,income_threshold,2800,30,3.0,baseline,none
11582,long.csv,inequality,0.7,income_threshold,2800,30,3.0,improved,none
11585,long.csv,inequality,0.7,income_threshold,2800,30,3.0,build,desal
11591,long.csv,inequality,0.7,income_threshold,2800,30,4.5,build,desal
11597,long.csv,inequality,0.7,income_threshold,2800,40,1.5,build,desal
11598,long.csv,inequality,0.7,income_threshold,2800,40,3.0,baseline,none
11600,long.csv,inequality,0.7,income_threshold,2800,40,3.0,improved,none
11603,long.csv,inequality,0.7,income_threshold,2800,40,3.0,build,desal
11609,long.csv,inequality,0.7,income_threshold,2800,40,4.5,build,desal
11615,long.csv,inequality,0.7,income_threshold,5600,20,1.5,build,desal
11616,long.csv,inequality,0.7,income_threshold,5600,20,3.0,baseline,none
11618,long.csv,inequality,0.7,income_threshold,5600,20,3.0,improved,none
11621,long.csv,inequality,0.7,income_threshold,5600,20,3.0,build,desal
11627,long.csv,inequality,0.7,income_threshold,5600,20,4.5,build,desal
11633,long.csv,inequality,0.7,income_threshold,5600,30,1.5,build,desal
11634,long.csv,inequality,0.7,income_threshold,5600,30,3.0,baseline,none
11636,long.csv,inequality,0.7,income_threshold,5600,30,3.0,improved,none
11639,long.csv,inequality,0.7,income_threshold,5600,30,3.0,build,desal
11645,long.csv,inequality,0.7,income_threshold,5600,30,4.5,build,desal
11651,long.csv,inequality,0.7,income_threshold,5600,40,1.5,build,desal
11652,long.csv,inequality,0.7,income_threshold,5600,40,3.0,baseline,none
11654,long.csv,inequality,0.7,income_threshold,5600,40,3.0,improved,none
11657,long.csv,inequality,0.7,income_threshold,5600,40,3.0,build,desal
11663,long.csv,inequality,0.7,income_threshold,5600,40,4.5,build,desal
11669,intense.csv,state,0.1,zero_threshold,1400,20,1.5,build,desal
11670,intense.csv,state,0.1,zero_threshold,1400,20,3.0,baseline,none
11672,intense.csv,state,0.1,zero_threshold,1400,20,3.0,improved,none
11675,intense.csv,state,0.1,zero_threshold,1400,20,3.0,build,desal
11681,intense.csv,state,0.1,zero_threshold,1400,20,4.5,build,desal
11687,intense.csv,state,0.1,zero_threshold,1400,30,1.5,build,desal
11688,intense.csv,state,0.1,zero_threshold,1400,30,3.0,baseline,none
11690,intense.csv,state,0.1,zero_threshold,1400,30,3.0,improved,none
11693,intense.csv,state,0.1,zero_threshold,1400,30,3.0,build,desal
11699,intense.csv,state,0.1,zero_threshold,1400,30,4.5,build,desal
11705,intense.csv,state,0.1,zero_threshold,1400,40,1.5,build,desal
11706,intense.csv,state,0.1,zero_threshold,1400,40,3.0,baseline,none
11708,intense.csv,state,0.1,zero_threshold,1400,40,3.0,improved,none
11711,intense.csv,state,0.1,zero_threshold,1400,40,3.0,build,desal
11717,intense.csv,state,0.1,zero_threshold,1400,40,4.5,build,desal
11723,intense.csv,state,0.1,zero_threshold,2800,20,1.5,build,desal
11724,intense.csv,state,0.1,zero_threshold,2800,20,3.0,baseline,none
11726,intense.csv,state,0.1,zero_threshold,2800,20,3.0,improved,none
11729,intense.csv,state,0.1,zero_threshold,2800,20,3.0,build,desal
11735,intense.csv,state,0.1,zero_threshold,2800,20,4.5,build,desal
11741,intense.csv,state,0.1,zero_threshold,2800,30,1.5,build,desal
11742,intense.csv,state,0.1,zero_threshold,2800,30,3.0,baseline,none
11744,intense.csv,state,0.1,zero_threshold,2800,30,3.0,improved,none
11747,intense.csv,state,0.1,zero_threshold,2800,30,3.0,build,desal
11753,intense.csv,state,0.1,zero_threshold,2800,30,4.5,build,desal
11759,intense.csv,state,0.1,zero_threshold,2800,40,1.5,build,desal
11760,intense.csv,state,0.1,zero_threshold,2800,40,3.0,baseline,none
11762,intense.csv,state,0.1,zero_threshold,2800,40,3.0,improved,none
11765,intense.csv,state,0.1,zero_threshold,2800,40,3.0,build,desal
11771,intense.csv,state,0.1,zero_threshold,2800,40,4.5,build,desal
11777,intense.csv,state,0.1,zero_threshold,5600,20,1.5,build,desal
11778,intense.csv,state,0.1,zero_threshold,5600,20,3.0,baseline,none
11780,intense.csv,state,0.1,zero_threshold,5600,20,3.0,improved,none
11783,intense.csv,state,0.1,zero_threshold,5600,20,3.0,build,desal
11789,intense.csv,state,0.1,zero_threshold,5600,20,4.5,build,desal
11795,intense.csv,state,0.1,zero_threshold,5600,30,1.5,build,desal
11796,intense.csv,state,0.1,zero_threshold,5600,30,3.0,baseline,none
11798,intense.csv,state,0.1,zero_threshold,5600,30,3.0,improved,none
11801,intense.csv,state,0.1,zero_threshold,5600,30,3.0,build,desal
11807,intense.csv,state,0.1,zero_threshold,5600,30,4.5,build,desal
11813,intense.csv,state,0.1,zero_threshold,5600,40,1.5,build,desal
11814,intense.csv,state,0.1,zero_threshold,5600,40,3.0,baseline,none
11816,intense.csv,state,0.1,zero_threshold,5600,40,3.0,improved,none
11819,intense.csv,state,0.1,zero_threshold,5600,40,3.0,build,desal
11825,intense.csv,state,0.1,zero_threshold,5600,40,4.5,build,desal
11831,intense.csv,state,0.1,high_threshold,1400,20,1.5,build,desal
11832,intense.csv,state,0.1,high_threshold,1400,20,3.0,baseline,none
11834,intense.csv,state,0.1,high_threshold,1400,20,3.0,improved,none
11837,intense.csv,state,0.1,high_threshold,1400,20,3.0,build,desal
11843,intense.csv,state,0.1,high_threshold,1400,20,4.5,build,desal
11849,intense.csv,state,0.1,high_threshold,1400,30,1.5,build,desal
11850,intense.csv,state,0.1,high_threshold,1400,30,3.0,baseline,none
11852,intense.csv,state,0.1,high_threshold,1400,30,3.0,improved,none
11855,intense.csv,state,0.1,high_threshold,1400,30,3.0,build,desal
11861,intense.csv,state,0.1,high_threshold,1400,30,4.5,build,desal
11867,intense.csv,state,0.1,high_threshold,1400,40,1.5,build,desal
11868,intense.csv,state,0.1,high_threshold,1400,40,3.0,baseline,none
11870,intense.csv,state,0.1,high_threshold,1400,40,3.0,improved,none
11873,intense.csv,state,0.1,high_threshold,1400,40,3.0,build,desal
11879,intense.csv,state,0.1,high_threshold,1400,40,4.5,build,desal
11885,intense.csv,state,0.1,high_threshold,2800,20,1.5,build,desal
11886,intense.csv,state,0.1,high_threshold,2800,20,3.0,baseline,none
11888,intense.csv,state,0.1,high_threshold,2800,20,3.0,improved,none
11891,intense.csv,state,0.1,high_threshold,2800,20,3.0,build,desal
11897,intense.csv,state,0.1,high_threshold,2800,20,4.5,build,desal
11903,intense.csv,state,0.1,high_threshold,2800,30,1.5,build,desal
11904,intense.csv,state,0.1,high_threshold,2800,30,3.0,baseline,none
11906,intense.csv,state,0.1,high_threshold,2800,30,3.0,improved,none
11909,intense.csv,state,0.1,high_threshold,2800,30,3.0,build,desal
11915,intense.csv,state,0.1,high_threshold,2800,30,4.5,build,desal
11921,intense.csv,state,0.1,high_threshold,2800,40,1.5,build,desal
11922,intense.csv,state,0.1,high_threshold,2800,40,3.0,baseline,none
11924,intense.csv,state,0.1,high_threshold,2800,40,3.0,improved,none
11927,intense.csv,state,0.1,high_threshold,2800,40,3.0,build,desal
11933,intense.csv,state,0.1,high_threshold,2800,40,4.5,build,desal
11939,intense.csv,state,0.1,high_threshold,5600,20,1.5,build,desal
11940,intense.csv,state,0.1,high_threshold,5600,20,3.0,baseline,none
11942,intense.csv,state,0.1,high_threshold,5600,20,3.0,improved,none
11945,intense.csv,state,0.1,high_threshold,5600,20,3.0,build,desal
11951,intense.csv,state,0.1,high_threshold,5600,20,4.5,build,desal
11957,intense.csv,state,0.1,high_threshold,5600,30,1.5,build,desal
11958,intense.csv,state,0.1,high_threshold,5600,30,3.0,baseline,none
11960,intense.csv,state,0.1,high_threshold,5600,30,3.0,improved,none
11963,intense.csv,state,0.1,high_threshold,5600,30,3.0,build,desal
11969,intense.csv,state,0.1,high_threshold,5600,30,4.5,build,desal
11975,intense.csv,state,0.1,high_threshold,5600,40,1.5,build,desal
11976,intense.csv,state,0.1,high_threshold,5600,40,3.0,baseline,none
11978,intense.csv,state,0.1,high_threshold,5600,40,3.0,improved,none
11981,intense.csv,state,0.1,high_threshold,5600,40,3.0,build,desal
11987,intense.csv,state,0.1,high_threshold,5600,40,4.5,build,desal
11993,intense.csv,state,0.1,income_threshold,1400,20,1.5,build,desal
11994,intense.csv,state,0.1,income_threshold,1400,20,3.0,baseline,none
11996,intense.csv,state,0.1,income_threshold,1400,20,3.0,improved,none
11999,intense.csv,state,0.1,income_threshold,1400,20,3.0,build,desal
12005,intense.csv,state,0.1,income_threshold,1400,20,4.5,build,desal
12011,intense.csv,state,0.1,income_threshold,1400,30,1.5,build,desal
12012,intense.csv,state,0.1,income_threshold,1400,30,3.0,baseline,none
12014,intense.csv,state,0.1,income_threshold,1400,30,3.0,improved,none
12017,intense.csv,state,0.1,income_threshold,1400,30,3.0,build,desal
12023,intense.csv,state,0.1,income_threshold,1400,30,4.5,build,desal
12029,intense.csv,state,0.1,income_threshold,1400,40,1.5,build,desal
12030,intense.csv,state,0.1,income_threshold,1400,40,3.0,baseline,none
12032,intense.csv,state,0.1,income_threshold,1400,40,3.0,improved,none
12035,intense.csv,state,0.1,income_threshold,1400,40,3.0,build,desal
12041,intense.csv,state,0.1,income_threshold,1400,40,4.5,build,desal
12047,intense.csv,state,0.1,income_threshold,2800,20,1.5,build,desal
12048,intense.csv,state,0.1,income_threshold,2800,20,3.0,baseline,none
12050,intense.csv,state,0.1,income_threshold,2800,20,3.0,improved,none
12053,intense.csv,state,0.1,income_threshold,2800,20,3.0,build,desal
12059,intense.csv,state,0.1,income_threshold,2800,20,4.5,build,desal
12065,intense.csv,state,0.1,income_threshold,2800,30,1.5,build,desal
12066,intense.csv,state,0.1,income_threshold,2800,30,3.0,baseline,none
12068,intense.csv,state,0.1,income_threshold,2800,30,3.0,improved,none
12071,intense.csv,state,0.1,income_threshold,2800,30,3.0,build,desal
12077,intense.csv,state,0.1,income_threshold,2800,30,4.5,build,desal
12083,intense.csv,state,0.1,income_threshold,2800,40,1.5,build,desal
12084,intense.csv,state,0.1,income_threshold,2800,40,3.0,baseline,none
12086,intense.csv,state,0.1,income_threshold,2800,40,3.0,improved,none
12089,intense.csv,state,0.1,income_threshold,2800,40,3.0,build,desal
12095,intense.csv,state,0.1,income_threshold,2800,40,4.5,build,desal
12101,intense.csv,state,0.1,income_threshold,5600,20,1.5,build,desal
12102,intense.csv,state,0.1,income_threshold,5600,20,3.0,baseline,none
12104,intense.csv,state,0.1,income_threshold,5600,20,3.0,improved,none
12107,intense.csv,state,0.1,income_threshold,5600,20,3.0,build,desal
12113,intense.csv,state,0.1,income_threshold,5600,20,4.5,build,desal
12119,intense.csv,state,0.1,income_threshold,5600,30,1.5,build,desal
12120,intense.csv,state,0.1,income_threshold,5600,30,3.0,baseline,none
12122,intense.csv,state,0.1,income_threshold,5600,30,3.0,improved,none
12125,intense.csv,state,0.1,income_threshold,5600,30,3.0,build,desal
12131,intense.csv,state,0.1,income_threshold,5600,30,4.5,build,desal
12137,intense.csv,state,0.1,income_threshold,5600,40,1.5,build,desal
12138,intense.csv,state,0.1,income_threshold,5600,40,3.0,baseline,none
12140,intense.csv,state,0.1,income_threshold,5600,40,3.0,improved,none
12143,intense.csv,state,0.1,income_threshold,5600,40,3.0,build,desal
12149,intense.csv,state,0.1,income_threshold,5600,40,4.5,build,desal
12155,intense.csv,state,0.41,zero_threshold,1400,20,1.5,build,desal
12156,intense.csv,state,0.41,zero_threshold,1400,20,3.0,baseline,none
12158,intense.csv,state,0.41,zero_threshold,1400,20,3.0,improved,none
12161,intense.csv,state,0.41,zero_threshold,1400,20,3.0,build,desal
12167,intense.csv,state,0.41,zero_threshold,1400,20,4.5,build,desal
12173,intense.csv,state,0.41,zero_threshold,1400,30,1.5,build,desal
12174,intense.csv,state,0.41,zero_threshold,1400,30,3.0,baseline,none
12176,intense.csv,state,0.41,zero_threshold,1400,30,3.0,improved,none
12179,intense.csv,state,0.41,zero_threshold,1400,30,3.0,build,desal
12185,intense.csv,state,0.41,zero_threshold,1400,30,4.5,build,desal
12191,intense.csv,state,0.41,zero_threshold,1400,40,1.5,build,desal
12192,intense.csv,state,0.41,zero_threshold,1400,40,3.0,baseline,none
12194,intense.csv,state,0.41,zero_threshold,1400,40,3.0,improved,none
